Time,Frequency,Resistance,Anomaly
17/11/2020 14:31:29.606938,5009785.6,363.37,0
17/11/2020 14:31:30.607137,5009785.6,363.36,0
17/11/2020 14:31:31.606172,5009785.6,363.36,0
17/11/2020 14:31:32.607131,5009785.7,363.38,0
17/11/2020 14:31:33.607552,5009785.6,363.4,0
17/11/2020 14:31:34.607373,5009785.7,363.4,0
17/11/2020 14:31:35.607714,5009785.6,363.43,0
17/11/2020 14:31:36.606995,5009785.6,363.45,0
17/11/2020 14:31:37.607408,5009785.5,363.46,0
17/11/2020 14:31:38.607179,5009785.4,363.47,0
17/11/2020 14:31:39.607658,5009785.4,363.48,0
17/11/2020 14:31:40.607597,5009785.3,363.47,0
17/11/2020 14:31:41.606363,5009785.4,363.46,0
17/11/2020 14:31:42.607197,5009785.3,363.43,0
17/11/2020 14:31:43.607502,5009785.3,363.39,0
17/11/2020 14:31:44.607638,5009785.1,363.37,0
17/11/2020 14:31:45.607518,5009785,363.37,0
17/11/2020 14:31:46.607687,5009784.9,363.4,0
17/11/2020 14:31:47.607694,5009784.9,363.43,0
17/11/2020 14:31:48.606925,5009784.9,363.43,0
17/11/2020 14:31:49.606565,5009785,363.44,0
17/11/2020 14:31:50.606719,5009785.1,363.45,0
17/11/2020 14:31:51.606249,5009785.2,363.46,0
17/11/2020 14:31:52.607681,5009785.3,363.47,0
17/11/2020 14:31:53.606570,5009785.3,363.48,0
17/11/2020 14:31:54.607935,5009785.3,363.48,0
17/11/2020 14:31:55.607875,5009785.3,363.48,0
17/11/2020 14:31:56.607925,5009785.2,363.48,0
17/11/2020 14:31:57.607898,5009785.1,363.48,0
17/11/2020 14:31:58.607657,5009785.1,363.47,0
17/11/2020 14:31:59.607628,5009785.1,363.47,0
17/11/2020 14:32:0.608045,5009785.1,363.47,0
17/11/2020 14:32:1.607858,5009785.1,363.47,0
17/11/2020 14:32:2.606642,5009785.1,363.47,0
17/11/2020 14:32:3.607990,5009785.1,363.47,0
17/11/2020 14:32:4.606622,5009785,363.47,0
17/11/2020 14:32:5.606375,5009785,363.47,0
17/11/2020 14:32:6.607952,5009785,363.47,0
17/11/2020 14:32:7.607855,5009785,363.48,0
17/11/2020 14:32:8.607814,5009785,363.47,0
17/11/2020 14:32:9.607533,5009785,363.47,0
17/11/2020 14:32:10.606689,5009785,363.47,0
17/11/2020 14:32:11.607476,5009785,363.48,0
17/11/2020 14:32:12.607821,5009785,363.48,0
17/11/2020 14:32:13.606443,5009785,363.47,0
17/11/2020 14:32:14.607414,5009785,363.47,0
17/11/2020 14:32:15.606653,5009785,363.48,0
17/11/2020 14:32:16.606897,5009785.1,363.48,0
17/11/2020 14:32:17.607057,5009785,363.48,0
17/11/2020 14:32:18.606425,5009785,363.48,0
17/11/2020 14:32:19.606598,5009785,363.48,0
17/11/2020 14:32:20.607028,5009785.1,363.47,0
17/11/2020 14:32:21.607457,5009785.1,363.47,0
17/11/2020 14:32:22.606818,5009785.1,363.47,0
17/11/2020 14:32:23.606629,5009785.1,363.47,0
17/11/2020 14:32:24.606479,5009785.1,363.47,0
17/11/2020 14:32:25.607558,5009785.2,363.48,0
17/11/2020 14:32:26.607514,5009785.3,363.47,0
17/11/2020 14:32:27.607903,5009785.2,363.47,0
17/11/2020 14:32:28.607784,5009785.3,363.47,0
17/11/2020 14:32:29.608147,5009785.3,363.47,0
17/11/2020 14:32:30.607815,5009785.2,363.47,0
17/11/2020 14:32:31.608211,5009785.3,363.47,0
17/11/2020 14:32:32.607984,5009785.1,363.46,0
17/11/2020 14:32:33.607495,5009785.1,363.46,0
17/11/2020 14:32:34.608183,5009785.1,363.46,0
17/11/2020 14:32:35.607033,5009785.1,363.46,0
17/11/2020 14:32:36.607928,5009785,363.46,0
17/11/2020 14:32:37.608038,5009785,363.47,0
17/11/2020 14:32:38.608169,5009785,363.47,0
17/11/2020 14:32:39.608248,5009785,363.47,0
17/11/2020 14:32:40.607955,5009784.9,363.48,0
17/11/2020 14:32:41.608202,5009784.9,363.48,0
17/11/2020 14:32:42.607819,5009784.9,363.48,0
17/11/2020 14:32:43.608202,5009784.9,363.49,0
17/11/2020 14:32:44.606610,5009784.9,363.49,0
17/11/2020 14:32:45.608119,5009784.9,363.49,0
17/11/2020 14:32:46.608324,5009784.9,363.49,0
17/11/2020 14:32:47.608155,5009784.9,363.49,0
17/11/2020 14:32:48.607993,5009784.9,363.49,0
17/11/2020 14:32:49.608215,5009784.9,363.5,0
17/11/2020 14:32:50.608217,5009785,363.5,0
17/11/2020 14:32:51.607855,5009784.9,363.5,0
17/11/2020 14:32:52.608304,5009785,363.5,0
17/11/2020 14:32:53.606852,5009785,363.5,0
17/11/2020 14:32:54.608218,5009785,363.5,0
17/11/2020 14:32:55.608227,5009785,363.5,0
17/11/2020 14:32:56.608191,5009785,363.5,0
17/11/2020 14:32:57.608113,5009785,363.5,0
17/11/2020 14:32:58.608179,5009785,363.49,0
17/11/2020 14:32:59.607294,5009785.1,363.49,0
17/11/2020 14:33:0.606816,5009785.1,363.49,0
17/11/2020 14:33:1.607714,5009785.1,363.49,0
17/11/2020 14:33:2.607008,5009785,363.49,0
17/11/2020 14:33:3.607716,5009785.1,363.5,0
17/11/2020 14:33:4.607431,5009785.1,363.49,0
17/11/2020 14:33:5.607692,5009785.1,363.5,0
17/11/2020 14:33:6.607924,5009785.1,363.5,0
17/11/2020 14:33:7.607673,5009785.1,363.5,0
17/11/2020 14:33:8.606963,5009785.1,363.51,0
17/11/2020 14:33:9.606860,5009785.2,363.51,0
17/11/2020 14:33:10.607082,5009785.1,363.52,0
17/11/2020 14:33:11.607382,5009785.1,363.52,0
17/11/2020 14:33:12.606805,5009785.1,363.53,0
17/11/2020 14:33:13.606833,5009785.1,363.53,0
17/11/2020 14:33:14.606800,5009785.1,363.53,0
17/11/2020 14:33:15.606944,5009785.1,363.53,0
17/11/2020 14:33:16.606867,5009785.1,363.51,0
17/11/2020 14:33:17.607204,5009785.1,363.49,0
17/11/2020 14:33:18.607009,5009785,363.47,0
17/11/2020 14:33:19.606996,5009785,363.46,0
17/11/2020 14:33:20.607495,5009785.1,363.48,0
17/11/2020 14:33:21.607732,5009785.1,363.49,0
17/11/2020 14:33:22.607961,5009785.2,363.5,0
17/11/2020 14:33:23.606930,5009785.1,363.5,0
17/11/2020 14:33:24.607059,5009785.1,363.5,0
17/11/2020 14:33:25.606874,5009785.1,363.5,0
17/11/2020 14:33:26.607273,5009785,363.49,0
17/11/2020 14:33:27.607605,5009785,363.5,0
17/11/2020 14:33:28.607899,5009785,363.5,0
17/11/2020 14:33:29.607571,5009784.9,363.5,0
17/11/2020 14:33:30.607950,5009784.9,363.5,0
17/11/2020 14:33:31.607110,5009785,363.53,0
17/11/2020 14:33:32.607965,5009785,363.55,0
17/11/2020 14:33:33.607941,5009785.1,363.54,0
17/11/2020 14:33:34.607083,5009785,363.54,0
17/11/2020 14:33:35.606886,5009785,363.55,0
17/11/2020 14:33:36.607415,5009785,363.56,0
17/11/2020 14:33:37.607966,5009785,363.56,0
17/11/2020 14:33:38.607186,5009784.9,363.56,0
17/11/2020 14:33:39.607920,5009784.9,363.55,0
17/11/2020 14:33:40.608473,5009784.9,363.54,0
17/11/2020 14:33:41.608370,5009784.9,363.53,0
17/11/2020 14:33:42.607174,5009784.9,363.53,0
17/11/2020 14:33:43.607173,5009784.9,363.53,0
17/11/2020 14:33:44.608400,5009785,363.52,0
17/11/2020 14:33:45.608539,5009785,363.52,0
17/11/2020 14:33:46.607781,5009784.9,363.52,0
17/11/2020 14:33:47.607969,5009785,363.52,0
17/11/2020 14:33:48.607131,5009785,363.51,0
17/11/2020 14:33:49.608119,5009785,363.51,0
17/11/2020 14:33:50.608506,5009785,363.51,0
17/11/2020 14:33:51.608591,5009785,363.5,0
17/11/2020 14:33:52.608522,5009785,363.5,0
17/11/2020 14:33:53.608509,5009785,363.5,0
17/11/2020 14:33:54.607387,5009785,363.5,0
17/11/2020 14:33:55.608049,5009785,363.5,0
17/11/2020 14:33:56.607963,5009785,363.5,0
17/11/2020 14:33:57.607578,5009785,363.49,0
17/11/2020 14:33:58.608109,5009785,363.49,0
17/11/2020 14:33:59.608282,5009785,363.49,0
17/11/2020 14:34:0.607112,5009785,363.49,0
17/11/2020 14:34:1.607291,5009785,363.48,0
17/11/2020 14:34:2.607397,5009785,363.48,0
17/11/2020 14:34:3.607375,5009785,363.48,0
17/11/2020 14:34:4.607348,5009785,363.47,0
17/11/2020 14:34:5.607336,5009785,363.46,0
17/11/2020 14:34:6.608108,5009785,363.46,0
17/11/2020 14:34:7.607099,5009785,363.46,0
17/11/2020 14:34:8.608541,5009785,363.46,0
17/11/2020 14:34:9.607208,5009785,363.45,0
17/11/2020 14:34:10.608248,5009784.9,363.46,0
17/11/2020 14:34:11.608647,5009784.9,363.45,0
17/11/2020 14:34:12.608400,5009784.9,363.45,0
17/11/2020 14:34:13.607397,5009784.9,363.46,0
17/11/2020 14:34:14.607541,5009784.9,363.45,0
17/11/2020 14:34:15.608653,5009784.9,363.45,0
17/11/2020 14:34:16.607390,5009784.9,363.46,0
17/11/2020 14:34:17.608716,5009784.9,363.46,0
17/11/2020 14:34:18.607502,5009784.9,363.46,0
17/11/2020 14:34:19.607793,5009784.9,363.46,0
17/11/2020 14:34:20.607374,5009784.9,363.47,0
17/11/2020 14:34:21.607474,5009784.9,363.47,0
17/11/2020 14:34:22.608570,5009784.8,363.48,0
17/11/2020 14:34:23.607558,5009784.9,363.48,0
17/11/2020 14:34:24.607485,5009784.8,363.48,0
17/11/2020 14:34:25.607489,5009784.8,363.48,0
17/11/2020 14:34:26.608390,5009784.7,363.48,0
17/11/2020 14:34:27.607309,5009784.7,363.47,0
17/11/2020 14:34:28.607523,5009784.6,363.48,0
17/11/2020 14:34:29.607835,5009784.6,363.48,0
17/11/2020 14:34:30.608219,5009784.6,363.49,0
17/11/2020 14:34:31.607615,5009784.6,363.49,0
17/11/2020 14:34:32.608628,5009784.7,363.5,0
17/11/2020 14:34:33.607821,5009784.6,363.5,0
17/11/2020 14:34:34.608128,5009784.6,363.5,0
17/11/2020 14:34:35.607455,5009784.6,363.51,0
17/11/2020 14:34:36.607857,5009784.5,363.51,0
17/11/2020 14:34:37.607592,5009784.6,363.51,0
17/11/2020 14:34:38.607482,5009784.4,363.5,0
17/11/2020 14:34:39.608727,5009784.4,363.49,0
17/11/2020 14:34:40.607438,5009784.4,363.49,0
17/11/2020 14:34:41.608682,5009784.4,363.49,0
17/11/2020 14:34:42.607803,5009784.3,363.48,0
17/11/2020 14:34:43.608516,5009784.3,363.49,0
17/11/2020 14:34:44.607397,5009784.3,363.5,0
17/11/2020 14:34:45.607478,5009784.3,363.52,0
17/11/2020 14:34:46.608310,5009784.3,363.52,0
17/11/2020 14:34:47.608333,5009784.3,363.52,0
17/11/2020 14:34:48.607352,5009784.2,363.52,0
17/11/2020 14:34:49.607370,5009784.3,363.53,0
17/11/2020 14:34:50.607712,5009784.3,363.53,0
17/11/2020 14:34:51.607694,5009784.3,363.54,0
17/11/2020 14:34:52.607638,5009784.3,363.55,0
17/11/2020 14:34:53.607862,5009784.3,363.55,0
17/11/2020 14:34:54.607464,5009784.3,363.55,0
17/11/2020 14:34:55.607632,5009784.3,363.55,0
17/11/2020 14:34:56.608366,5009784.3,363.55,0
17/11/2020 14:34:57.607525,5009784.3,363.55,0
17/11/2020 14:34:58.607540,5009784.3,363.55,0
17/11/2020 14:34:59.608168,5009784.3,363.55,0
17/11/2020 14:35:0.607596,5009784.2,363.55,0
17/11/2020 14:35:1.607418,5009784.2,363.55,0
17/11/2020 14:35:2.608451,5009784.1,363.55,0
17/11/2020 14:35:3.608482,5009784.1,363.55,0
17/11/2020 14:35:4.607483,5009784.1,363.55,0
17/11/2020 14:35:5.607720,5009784.1,363.55,0
17/11/2020 14:35:6.607827,5009784.1,363.55,0
17/11/2020 14:35:7.608707,5009784.1,363.55,0
17/11/2020 14:35:8.609157,5009784,363.55,0
17/11/2020 14:35:9.609121,5009784,363.55,0
17/11/2020 14:35:10.609132,5009784,363.55,0
17/11/2020 14:35:11.609507,5009784,363.56,0
17/11/2020 14:35:12.608620,5009784,363.55,0
17/11/2020 14:35:13.607817,5009784,363.55,0
17/11/2020 14:35:14.609180,5009784,363.54,0
17/11/2020 14:35:15.607526,5009784,363.54,0
17/11/2020 14:35:16.608076,5009784,363.55,0
17/11/2020 14:35:17.608654,5009784,363.53,0
17/11/2020 14:35:18.607637,5009784,363.55,0
17/11/2020 14:35:19.608230,5009784,363.55,0
17/11/2020 14:35:20.607720,5009784,363.55,0
17/11/2020 14:35:21.609249,5009784,363.55,0
17/11/2020 14:35:22.608305,5009784,363.56,0
17/11/2020 14:35:23.607971,5009784.1,363.56,0
17/11/2020 14:35:24.607777,5009784,363.56,0
17/11/2020 14:35:25.607659,5009784,363.57,0
17/11/2020 14:35:26.608506,5009784,363.57,0
17/11/2020 14:35:27.608497,5009784,363.57,0
17/11/2020 14:35:28.608354,5009784,363.58,0
17/11/2020 14:35:29.608708,5009784,363.58,0
17/11/2020 14:35:30.608681,5009784,363.58,0
17/11/2020 14:35:31.608687,5009784,363.58,0
17/11/2020 14:35:32.607862,5009784,363.57,0
17/11/2020 14:35:33.608573,5009783.9,363.58,0
17/11/2020 14:35:34.608251,5009783.9,363.58,0
17/11/2020 14:35:35.608448,5009783.9,363.58,0
17/11/2020 14:35:36.608036,5009783.8,363.59,0
17/11/2020 14:35:37.608644,5009783.8,363.59,0
17/11/2020 14:35:38.608744,5009783.8,363.59,0
17/11/2020 14:35:39.608652,5009783.8,363.59,0
17/11/2020 14:35:40.608630,5009783.8,363.59,0
17/11/2020 14:35:41.608744,5009783.8,363.59,0
17/11/2020 14:35:42.608344,5009783.8,363.6,0
17/11/2020 14:35:43.608780,5009783.7,363.59,0
17/11/2020 14:35:44.608671,5009783.6,363.6,0
17/11/2020 14:35:45.607758,5009783.7,363.6,0
17/11/2020 14:35:46.608493,5009783.7,363.59,0
17/11/2020 14:35:47.609110,5009783.6,363.6,0
17/11/2020 14:35:48.607723,5009783.6,363.59,0
17/11/2020 14:35:49.608351,5009783.5,363.59,0
17/11/2020 14:35:50.608425,5009783.5,363.58,0
17/11/2020 14:35:51.608952,5009783.6,363.57,0
17/11/2020 14:35:52.608792,5009783.6,363.57,0
17/11/2020 14:35:53.608751,5009783.5,363.57,0
17/11/2020 14:35:54.608712,5009783.5,363.57,0
17/11/2020 14:35:55.608566,5009783.6,363.57,0
17/11/2020 14:35:56.608960,5009783.6,363.57,0
17/11/2020 14:35:57.609238,5009783.7,363.57,0
17/11/2020 14:35:58.608304,5009783.8,363.57,0
17/11/2020 14:35:59.608345,5009783.7,363.57,0
17/11/2020 14:36:0.607783,5009783.7,363.57,0
17/11/2020 14:36:1.608831,5009783.7,363.56,0
17/11/2020 14:36:2.608786,5009783.6,363.57,0
17/11/2020 14:36:3.608806,5009783.6,363.56,0
17/11/2020 14:36:4.608739,5009783.7,363.56,0
17/11/2020 14:36:5.608026,5009783.7,363.57,0
17/11/2020 14:36:6.608783,5009783.6,363.57,0
